,Company Name,Query,URL,Name of Web Page,Web Page Snippet,Domain Name
230,Cisco,accommodation statement Cisco,https://mkto.cisco.com/devcenter-security.html,Cisco,This self-paced workshop contains 7 learning lab modules that give you a fast start learning how you can use Cisco Security APIs and programmable platforms to automate threat hunting activities. In the labs you’ll complete a mission to perform an incident investigation and create the workflow around a threat hunting use case.,cisco
231,Cisco,accommodation statement Cisco,https://newsroom.cisco.com/dlls/2005/whitepaper.pdf,CISCO CONNECTED REAL ESTATE,"Case Study: Cisco Systems, EMEA Region Page 10 8.0 Cisco Connected Commercial Real Estate Page 11 Case Study: SENTRE Partners, San Diego Page 13 9.0 Cisco Connected Hotels Page 13 Case Study: The Crowne Plaza Hotel, Dublin Page 14 10.0 Cisco Connected Public Spaces Page 15",cisco
232,Cisco,accommodation statement Cisco,https://jobs.cisco.com/jobs/ProjectDetail/Virtual-Sales-Specialist-Collaboration/1315288,Virtual Sales Specialist (VSS) - Collaboration,"Cisco is an Affirmative Action and Equal Opportunity Employer and all qualified applicants will receive consideration for employment without regard to race, color, religion, gender, sexual orientation, national origin, genetic information, age, disability, veteran status, or any other legally protected basis.",cisco
233,Cisco,accommodation statement Cisco,https://ciscolive-forms.cisco.com/us/attend/attendee-info/,Attendee Info - Cisco Live US 2019,Cisco Live hotel registration is now open. Hotels and Rates . Cisco Live contracts hotel accommodations in San Diego at a discounted rate for registered Cisco Live attendees. Book your Cisco Live hotel accommodations (or make changes to your reservations) through the online registration website or by contacting the Cisco Live Registration team.,cisco
234,Cisco,accommodation statement Cisco,https://ciscolive-forms.cisco.com/us/attend/about/registration-packages/,Registration Packages - Cisco Live US 2019,Full Conference IT Management; Advance (Now – March 18) $2095: $2495: Early Bird (March 19 – April 22) $2195: $2595: Regular (April 23 – June 7) $2395,cisco
235,Cisco,accommodation statement Cisco,https://community.cisco.com/t5/wireless/how-to-create-guest-access-in-wireless-by-wism-and-wcs-and-acs/td-p/2041603,how to create guest access in ... - community.cisco.com,dear sir i neeed to know the steps of how we can make guest access to our network like hotels by using our WISM v 7.0.220 and wireless control system and ACS ?,cisco
236,Cisco,accommodation statement Cisco,https://jobs.cisco.com/jobs/ProjectDetail/Regional-Sales-Manager/1323501?source=Cisco+Jobs+Career+Site&tags=CDC+Prof+sales-and-marketing,Regional Sales Manager - jobs.cisco.com,"Improve Cisco's solution portfolio over time, focused on key customer requirements and aligned with Cisco products and solutions. Share detailed execution plans and progress with field leadership. Provide regular reporting of your team’s engagement progress on a weekly, monthly and quarterly basis.",cisco
237,Cisco,interview accommodations Cisco,https://www.cisco.com/c/en/us/about/careers/communities/students-and-new-graduates.html,Students and New Graduates - Cisco,"We connect everything. We innovate everywhere. We take bold steps to shape the technologies of tomorrow, making an impact for years to come. From everyday devices to entertainment, retail, and education – we give our best, and if you’re into tech, chances are we’re the software, security, and hardware behind it.",cisco
238,Cisco,interview accommodations Cisco,https://community.cisco.com/t5/ip-telephony-and-phones/cisco-voice-l1-interview-questions-or-topics/td-p/2101917,Cisco Voice L1 interview questions or topics - Cisco Community,"Hi, I need help regarding my interview. Today i got call for Cisco Voice L1 engineer. I have knowledge of cisco voice and i'm also CCNA certified. Please tell me what type of question they will ask or on which topics dey will concentrate for L1 position. Thanks and regards, Harish Kaushal",cisco
239,Cisco,interview accommodations Cisco,https://jobs.cisco.com/jobs/ProjectDetail/BI-Data-Senior-Analyst-Collaboration-Sales/1315012,BI/Data Senior Analyst - Collaboration Sales - Cisco,"We will ensure that individuals with disabilities are provided reasonable accommodation to participate in the job application or interview process, to perform essential job functions, and to receive other benefits and privileges of employment. Please contact us to request accommodation. We Are Cisco",cisco
240,Cisco,interview accommodations Cisco,https://jobs.cisco.com/jobs/ProjectDetail/AppDynamics-Business-Value-Consultant/1313783,AppDynamics Business Value Consultant - Cisco,"Please contact us to request accommodation. Cisco is an Affirmative Action and Equal Opportunity Employer and all qualified applicants will receive consideration for employment without regard to race, color, religion, gender, sexual orientation, national origin, genetic information, age, disability, veteran status, or any other legally ...",cisco
